File Name,20161129_5plex_plate1.pcrd,,,,,
Created By User,Aditya,,,,,
Notes,,,,,,
ID,,,,,,
Run Started,11/29/2016 14:44:50 UTC,,,,,
Run Ended,11/29/2016 16:07:13 UTC,,,,,
Sample Vol,10,,,,,
Lid Temp,105,,,,,
Protocol File Name,CFX_2stepAmp.prcl,,,,,
Plate Setup File Name,MPX_830.pltd,,,,,
Base Serial Number,CC004358,,,,,
Optical Head Serial Number,785BR2984,,,,,
CFX Manager Version,3.1.1517.0823. ,,,,,
,,,,,,
Well group,All Wells,,,,,
Amplification step,3,,,,,
Melt step,,,,,,
,,,,,,
,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
B07,Texas Red,,Unkn-18,,23.1492006202138,NaN
B08,Texas Red,,Unkn-18,,22.2959106287082,NaN
B09,Texas Red,,Unkn-18,,19.4733148170577,NaN
B10,Texas Red,,Unkn-26,,22.4607002628099,NaN
B11,Texas Red,,Unkn-26,,19.351308727643,NaN
B12,Texas Red,,Unkn-26,,19.0069056718251,NaN
C01,Texas Red,,Unkn-03,SCMPX,24.6646799244954,NaN
C02,Texas Red,,Unkn-03,SCMPX,24.6627228577213,NaN
C03,Texas Red,,Unkn-03,SCMPX,24.6063803921782,NaN
C04,Texas Red,,Unkn-11,,25.3676869718413,NaN
C05,Texas Red,,Unkn-11,,22.6366843105106,NaN
C06,Texas Red,,Unkn-11,,18.4567144456138,NaN
C07,Texas Red,,Unkn-19,,22.8356131895864,NaN
C08,Texas Red,,Unkn-19,,22.71177690029,NaN
C09,Texas Red,,Unkn-19,,19.0688655830365,NaN
C10,Texas Red,,Unkn-27,,21.5295002978114,NaN
C11,Texas Red,,Unkn-27,,18.4533105696317,NaN
C12,Texas Red,,Unkn-27,,19.8780316162738,NaN
D01,Texas Red,,Unkn-04,SCMPX,28.0355906820085,NaN
D02,Texas Red,,Unkn-04,SCMPX,27.8415520004166,NaN
D03,Texas Red,,Unkn-04,SCMPX,28.2125466227477,NaN
D04,Texas Red,,Unkn-12,,27.1497213449258,NaN
D05,Texas Red,,Unkn-12,,22.8535686028635,NaN
D06,Texas Red,,Unkn-12,,18.6280136877261,NaN
D07,Texas Red,,Unkn-20,,23.1451031196791,NaN
D08,Texas Red,,Unkn,,22.7157989027852,NaN
D09,Texas Red,,Unkn-20,,20.0621264355869,NaN
D10,Texas Red,,Unkn-28,,23.020616773424,NaN
D11,Texas Red,,Unkn-28,,20.2747168364836,NaN
D12,Texas Red,,Unkn-28,,20.7404804258157,NaN
E01,Texas Red,,Unkn-05,SCMPX,33.0373117220195,NaN
E02,Texas Red,,Unkn-05,SCMPX,31.233945892879,NaN
E03,Texas Red,,Unkn-05,SCMPX,31.1323244646256,NaN
E04,Texas Red,,Unkn-13,,26.7201100927369,NaN
E05,Texas Red,,Unkn-13,,22.6072500688404,NaN
E06,Texas Red,,Unkn-13,,19.2610327603899,NaN
E07,Texas Red,,Unkn-21,,22.5389691237235,NaN
E08,Texas Red,,Unkn-21,,22.4886804069582,NaN
E09,Texas Red,,Unkn-21,,19.1477610434558,NaN
E10,Texas Red,,Unkn-29,,22.3847170733852,NaN
E11,Texas Red,,Unkn-29,,20.7246777226745,NaN
E12,Texas Red,,Unkn-29,,20.2406082162017,NaN
F01,Texas Red,,Unkn-06,SCMPX,NaN,NaN
F02,Texas Red,,Unkn-06,SCMPX,NaN,NaN
F03,Texas Red,,Unkn-06,SCMPX,33.3742871540716,NaN
F04,Texas Red,,Unkn-14,,26.1511937136832,NaN
F05,Texas Red,,Unkn-14,,22.5952962299444,NaN
F06,Texas Red,,Unkn-14,,19.1135706069566,NaN
F07,Texas Red,,Unkn-22,,22.5642884644294,NaN
F08,Texas Red,,Unkn-22,,22.6897259489494,NaN
F09,Texas Red,,Unkn-22,,19.448780879556,NaN
F10,Texas Red,,Unkn-30,,21.5500815146102,NaN
F11,Texas Red,,Unkn-30,,19.6218764113565,NaN
F12,Texas Red,,Unkn-30,,19.5396140690412,NaN
G01,Texas Red,,Unkn-07,SCMPX,37.2001119753698,NaN
G02,Texas Red,,Unkn-07,SCMPX,NaN,NaN
G03,Texas Red,,Unkn-07,SCMPX,36.4699548425937,NaN
G04,Texas Red,,Unkn-15,,27.0315755686265,NaN
G05,Texas Red,,Unkn-15,,23.184028182969,NaN
G06,Texas Red,,Unkn-15,,19.5483424985094,NaN
G07,Texas Red,,Unkn-23,,23.1750139067682,NaN
G08,Texas Red,,Unkn-23,,23.4051953007024,NaN
G09,Texas Red,,Unkn-23,,20.1622483716542,NaN
G10,Texas Red,,Unkn-31,,23.1484391447768,NaN
G11,Texas Red,,Unkn-31,,19.1445040692927,NaN
G12,Texas Red,,Unkn-31,,20.4776399230332,NaN
H01,Texas Red,,NTC-08,SCMPX,37.372743238235,NaN
H02,Texas Red,,NTC-08,SCMPX,NaN,NaN
H03,Texas Red,,NTC-08,SCMPX,NaN,NaN
H04,Texas Red,,Unkn,,27.4115182202698,NaN
H05,Texas Red,,Unkn,,23.1295632741095,NaN
H06,Texas Red,,Unkn,,19.2785014541144,NaN
H07,Texas Red,,Unkn,,22.4208740477541,NaN
H08,Texas Red,,Unkn,,22.5303783455541,NaN
H09,Texas Red,,Unkn,,19.3557596096119,NaN
H10,Texas Red,,Unkn,,22.5383052188215,NaN
H11,Texas Red,,Unkn,,19.4316874741945,NaN
H12,Texas Red,,Unkn,,20.472108841596,NaN
